InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV00764,2024-05-26 19:00:00,452000,Tiền mặt,2024-05-26 19:00:00,Đã thanh toán,BKG00182,DSC041,CRT0071,EMP0120
INV00765,2024-03-09 14:00:00,1150000,Thẻ Visa/Master,2024-03-09 14:00:00,Đã thanh toán,BKG01062,,CRT0008,EMP0089
INV00766,2024-03-21 11:00:00,645000,ZaloPay,2024-03-21 11:00:00,Đã thanh toán,BKG00824,,CRT0023,EMP0125
INV00767,2024-07-17 10:00:00,463000,Chuyển khoản ngân hàng,2024-07-17 10:00:00,Đã thanh toán,BKG00144,,CRT0074,EMP0087
INV00768,2024-01-09 08:00:00,462000,VNPay,2024-01-09 08:00:00,Hủy,BKG01212,,CRT0104,EMP0107
INV00769,2024-05-18 19:00:00,448000,MoMo,2024-05-18 19:00:00,Đã thanh toán,BKG00130,DSC006,CRT0039,EMP0076
INV00770,2024-03-08 18:00:00,262000,Thẻ Visa/Master,2024-03-08 18:00:00,Đã thanh toán,BKG00356,,CRT0061,EMP0061
INV00771,2024-08-19 14:00:00,162000,ShopeePay,2024-08-19 14:00:00,Đã thanh toán,BKG00227,,CRT0036,EMP0005
INV00772,2024-11-15 22:00:00,728000,Tiền mặt,2024-11-15 22:00:00,Đã thanh toán,BKG00759,,CRT0053,EMP0104
INV00773,2024-03-30 18:00:00,743000,Tiền mặt,2024-03-30 18:00:00,Đã thanh toán,BKG00795,DSC007,CRT0021,EMP0027
INV00774,2024-05-16 18:00:00,434000,Chuyển khoản ngân hàng,2024-05-16 18:00:00,Đang xử lý,BKG00516,DSC010,CRT0066,EMP0129
INV00775,2024-11-28 20:00:00,285000,Chuyển khoản ngân hàng,2024-11-28 20:00:00,Đã thanh toán,BKG00225,DSC026,CRT0071,EMP0018
INV00776,2024-05-17 18:00:00,658000,Tiền mặt,2024-05-17 18:00:00,Hủy,BKG00393,,CRT0045,EMP0073
INV00777,2024-06-13 09:00:00,998000,Tiền mặt,2024-06-13 09:00:00,Đã thanh toán,BKG00915,,CRT0067,EMP0032
INV00778,2024-07-29 19:00:00,399000,Tiền mặt,2024-07-29 19:00:00,Đã thanh toán,BKG01245,,CRT0064,EMP0126
INV00779,2024-04-26 19:00:00,1460000,Thẻ Visa/Master,2024-04-26 19:00:00,Đã thanh toán,BKG00305,,CRT0098,EMP0047
INV00780,2024-01-06 22:00:00,633000,Chuyển khoản ngân hàng,2024-01-06 22:00:00,Đã thanh toán,BKG00937,DSC034,CRT0040,EMP0073
INV00781,2024-01-05 18:00:00,756000,Chuyển khoản ngân hàng,2024-01-05 18:00:00,Đã thanh toán,BKG00056,,CRT0043,EMP0029
INV00782,2024-11-25 19:00:00,581000,Tiền mặt,2024-11-25 19:00:00,Chưa thanh toán,BKG00413,,CRT0107,EMP0077
INV00783,2024-05-14 20:00:00,386000,Tiền mặt,2024-05-14 20:00:00,Chưa thanh toán,BKG01196,DSC045,CRT0016,EMP0118
INV00784,2024-02-03 17:00:00,1656000,VNPay,2024-02-03 17:00:00,Đã thanh toán,BKG01054,DSC014,CRT0054,EMP0081
INV00785,2024-11-29 08:00:00,708000,Chuyển khoản ngân hàng,2024-11-29 08:00:00,Đã thanh toán,BKG00623,DSC056,CRT0064,EMP0043
INV00786,2024-06-10 19:00:00,771000,Chuyển khoản ngân hàng,2024-06-10 19:00:00,Đã thanh toán,BKG00813,DSC029,CRT0089,EMP0122
INV00787,2024-10-15 21:00:00,1346000,VNPay,2024-10-15 21:00:00,Đã thanh toán,BKG00247,,CRT0021,EMP0062
INV00788,2024-05-10 17:00:00,902000,MoMo,2024-05-10 17:00:00,Đang xử lý,BKG00853,,CRT0021,EMP0131
INV00789,2024-07-12 20:00:00,707000,Tiền mặt,2024-07-12 20:00:00,Hủy,BKG00766,DSC039,CRT0040,EMP0091
INV00790,2024-08-30 17:00:00,609000,VNPay,2024-08-30 17:00:00,Đã thanh toán,BKG00484,,CRT0101,EMP0009
INV00791,2024-02-18 18:00:00,971000,ZaloPay,2024-02-18 18:00:00,Đã thanh toán,BKG00157,,CRT0064,EMP0034
INV00792,2024-09-28 18:00:00,599000,Tiền mặt,2024-09-28 18:00:00,Đã thanh toán,BKG00878,,CRT0029,EMP0085
INV00793,2024-01-23 17:00:00,890000,Thẻ Visa/Master,2024-01-23 17:00:00,Chưa thanh toán,BKG01171,DSC059,CRT0077,EMP0073
INV00794,2024-11-03 19:00:00,409000,Tiền mặt,2024-11-03 19:00:00,Đã thanh toán,BKG00053,DSC007,CRT0005,EMP0016
INV00795,2024-03-04 17:00:00,632000,Tiền mặt,2024-03-04 17:00:00,Đang xử lý,BKG00497,,CRT0043,EMP0099
INV00796,2024-03-18 06:00:00,606000,Chuyển khoản ngân hàng,2024-03-18 06:00:00,Đã thanh toán,BKG00155,DSC050,CRT0085,EMP0094
INV00797,2024-01-18 19:00:00,1106000,Tiền mặt,2024-01-18 19:00:00,Đã thanh toán,BKG00502,DSC031,CRT0020,EMP0143
INV00798,2024-08-31 20:00:00,382000,Thẻ Visa/Master,2024-08-31 20:00:00,Đã thanh toán,BKG01075,DSC014,CRT0061,EMP0075
INV00799,2024-09-06 20:00:00,864000,Thẻ Visa/Master,2024-09-06 20:00:00,Đã thanh toán,BKG00661,DSC016,CRT0009,EMP0137
INV00800,2024-02-14 10:00:00,788000,Tiền mặt,2024-02-14 10:00:00,Chưa thanh toán,BKG00482,DSC030,CRT0109,EMP0141
INV00801,2024-01-18 10:00:00,693000,ZaloPay,2024-01-18 10:00:00,Đang xử lý,BKG00851,,CRT0101,EMP0126
INV00802,2024-10-28 18:00:00,563000,Chuyển khoản ngân hàng,2024-10-28 18:00:00,Chưa thanh toán,BKG00723,,CRT0013,EMP0050
INV00803,2024-02-02 19:00:00,784000,ZaloPay,2024-02-02 19:00:00,Chưa thanh toán,BKG00107,,CRT0057,EMP0105
INV00804,2024-06-30 21:00:00,671000,Tiền mặt,2024-06-30 21:00:00,Chưa thanh toán,BKG01332,,CRT0049,EMP0002
INV00805,2024-09-15 18:00:00,577000,Tiền mặt,2024-09-15 18:00:00,Đã thanh toán,BKG00076,,CRT0109,EMP0103
INV00806,2024-05-21 18:00:00,704000,Thẻ Visa/Master,2024-05-21 18:00:00,Đã thanh toán,BKG00365,,CRT0054,EMP0107
INV00807,2024-11-02 17:00:00,373000,ZaloPay,2024-11-02 17:00:00,Chưa thanh toán,BKG00174,DSC056,CRT0081,EMP0046
INV00808,2024-09-10 21:00:00,664000,Tiền mặt,2024-09-10 21:00:00,Đã thanh toán,BKG01223,,CRT0026,EMP0040
INV00809,2024-12-22 18:00:00,405000,MoMo,2024-12-22 18:00:00,Đã thanh toán,BKG01146,DSC057,CRT0030,EMP0135
INV00810,2024-12-12 20:00:00,478000,Chuyển khoản ngân hàng,2024-12-12 20:00:00,Đã thanh toán,BKG00175,DSC042,CRT0101,EMP0109
INV00811,2024-08-10 18:00:00,530000,Tiền mặt,2024-08-10 18:00:00,Đã thanh toán,BKG00480,DSC021,CRT0068,EMP0109
INV00812,2024-03-28 18:00:00,846000,Tiền mặt,2024-03-28 18:00:00,Đã thanh toán,BKG00100,,CRT0009,EMP0063
INV00813,2024-02-16 17:00:00,366000,VNPay,2024-02-16 17:00:00,Đã thanh toán,BKG00034,,CRT0028,EMP0020
INV00814,2024-12-10 16:00:00,831000,MoMo,2024-12-10 16:00:00,Chưa thanh toán,BKG01290,DSC013,CRT0022,EMP0107
INV00815,2024-03-04 20:00:00,333000,Tiền mặt,2024-03-04 20:00:00,Đã thanh toán,BKG00718,DSC029,CRT0106,EMP0013
INV00816,2024-01-20 18:00:00,509000,Tiền mặt,2024-01-20 18:00:00,Đã thanh toán,BKG00713,,CRT0007,EMP0119
INV00817,2024-10-15 11:00:00,968000,Thẻ Visa/Master,2024-10-15 11:00:00,Đã thanh toán,BKG00240,,CRT0065,EMP0017
INV00818,2024-11-11 10:00:00,650000,ZaloPay,2024-11-11 10:00:00,Đã thanh toán,BKG00662,DSC053,CRT0086,EMP0020
INV00819,2024-12-04 20:00:00,758000,Chuyển khoản ngân hàng,2024-12-04 20:00:00,Đang xử lý,BKG00233,,CRT0065,EMP0047
INV00820,2024-03-12 20:00:00,212000,Thẻ Visa/Master,2024-03-12 20:00:00,Đã thanh toán,BKG00810,,CRT0103,EMP0003
INV00821,2024-11-05 18:00:00,1529000,Tiền mặt,2024-11-05 18:00:00,Hủy,BKG00899,,CRT0076,EMP0028
INV00822,2024-04-13 18:00:00,263000,MoMo,2024-04-13 18:00:00,Đã thanh toán,BKG01230,DSC008,CRT0005,EMP0031
INV00823,2024-05-23 15:00:00,798000,MoMo,2024-05-23 15:00:00,Đã thanh toán,BKG01014,DSC023,CRT0097,EMP0062
INV00824,2024-10-05 21:00:00,855000,VNPay,2024-10-05 21:00:00,Chưa thanh toán,BKG00695,DSC022,CRT0077,EMP0078
INV00825,2024-08-12 19:00:00,116000,Tiền mặt,2024-08-12 19:00:00,Chưa thanh toán,BKG00969,DSC049,CRT0080,EMP0079
INV00826,2024-02-17 19:00:00,1047000,Chuyển khoản ngân hàng,2024-02-17 19:00:00,Đã thanh toán,BKG00976,DSC031,CRT0002,EMP0097
INV00827,2024-08-15 20:00:00,731000,Chuyển khoản ngân hàng,2024-08-15 20:00:00,Hủy,BKG00554,,CRT0005,EMP0130
INV00828,2024-12-29 20:00:00,329000,ShopeePay,2024-12-29 20:00:00,Đã thanh toán,BKG01132,DSC031,CRT0013,EMP0116
INV00829,2024-02-12 18:00:00,1058000,Tiền mặt,2024-02-12 18:00:00,Chưa thanh toán,BKG00740,DSC059,CRT0055,EMP0100
INV00830,2024-03-17 18:00:00,628000,Tiền mặt,2024-03-17 18:00:00,Đã thanh toán,BKG00212,,CRT0037,EMP0090
INV00831,2024-08-10 18:00:00,295000,Tiền mặt,2024-08-10 18:00:00,Đã thanh toán,BKG00480,,CRT0050,EMP0120
INV00832,2024-10-18 18:00:00,615000,Thẻ Visa/Master,2024-10-18 18:00:00,Đã thanh toán,BKG01099,,CRT0002,EMP0030
INV00833,2024-07-02 18:00:00,1271000,Tiền mặt,2024-07-02 18:00:00,Chưa thanh toán,BKG00879,,CRT0001,EMP0084
INV00834,2024-03-16 10:00:00,536000,Tiền mặt,2024-03-16 10:00:00,Đã thanh toán,BKG00645,,CRT0096,EMP0079
INV00835,2024-12-25 19:00:00,1527000,Thẻ Visa/Master,2024-12-25 19:00:00,Đã thanh toán,BKG00486,,CRT0076,EMP0045
INV00836,2024-08-14 17:00:00,613000,Chuyển khoản ngân hàng,2024-08-14 17:00:00,Chưa thanh toán,BKG00849,DSC038,CRT0028,EMP0059
INV00837,2024-07-18 17:00:00,766000,ZaloPay,2024-07-18 17:00:00,Đã thanh toán,BKG01095,,CRT0030,EMP0021
INV00838,2024-01-31 17:00:00,1181000,ZaloPay,2024-01-31 17:00:00,Đã thanh toán,BKG00654,,CRT0044,EMP0119
INV00839,2024-07-21 17:00:00,142000,ZaloPay,2024-07-21 17:00:00,Đã thanh toán,BKG00965,DSC040,CRT0059,EMP0101
INV00840,2024-11-14 19:00:00,959000,VNPay,2024-11-14 19:00:00,Đã thanh toán,BKG00048,DSC053,CRT0011,EMP0127
INV00841,2024-01-09 15:00:00,647000,MoMo,2024-01-09 15:00:00,Đã thanh toán,BKG01028,,CRT0009,EMP0135
INV00842,2024-12-23 19:00:00,690000,Tiền mặt,2024-12-23 19:00:00,Đã thanh toán,BKG01313,,CRT0075,EMP0116
INV00843,2024-11-25 18:00:00,432000,Thẻ Visa/Master,2024-11-25 18:00:00,Đã thanh toán,BKG00967,DSC053,CRT0105,EMP0107
INV00844,2024-06-13 17:00:00,607000,Tiền mặt,2024-06-13 17:00:00,Chưa thanh toán,BKG00383,,CRT0043,EMP0102
INV00845,2024-01-11 19:00:00,551000,VNPay,2024-01-11 19:00:00,Hủy,BKG00008,,CRT0001,EMP0094
INV00846,2024-10-05 20:00:00,853000,Thẻ Visa/Master,2024-10-05 20:00:00,Đã thanh toán,BKG00758,,CRT0021,EMP0144
INV00847,2024-12-11 14:00:00,378000,Tiền mặt,2024-12-11 14:00:00,Đã thanh toán,BKG00540,DSC008,CRT0057,EMP0031
INV00848,2024-01-06 18:00:00,1020000,Tiền mặt,2024-01-06 18:00:00,Hủy,BKG00841,,CRT0100,EMP0146
INV00849,2024-06-20 20:00:00,407000,Tiền mặt,2024-06-20 20:00:00,Hủy,BKG01297,,CRT0098,EMP0050
INV00850,2024-10-14 17:00:00,337000,ShopeePay,2024-10-14 17:00:00,Đã thanh toán,BKG00115,DSC055,CRT0087,EMP0006
INV00851,2024-03-22 07:00:00,396000,Tiền mặt,2024-03-22 07:00:00,Đã thanh toán,BKG00530,DSC011,CRT0048,EMP0076
INV00852,2024-02-06 06:00:00,673000,Tiền mặt,2024-02-06 06:00:00,Đã thanh toán,BKG00555,DSC025,CRT0063,EMP0083
INV00853,2024-07-27 06:00:00,801000,ZaloPay,2024-07-27 06:00:00,Đã thanh toán,BKG00064,,CRT0062,EMP0138
INV00854,2024-04-16 19:00:00,582000,ZaloPay,2024-04-16 19:00:00,Hủy,BKG00297,DSC046,CRT0008,EMP0037
INV00855,2024-11-12 17:00:00,685000,VNPay,2024-11-12 17:00:00,Chưa thanh toán,BKG00829,,CRT0110,EMP0121
INV00856,2024-05-11 20:00:00,344000,Tiền mặt,2024-05-11 20:00:00,Chưa thanh toán,BKG01173,,CRT0092,EMP0111
INV00857,2024-05-10 08:00:00,357000,Thẻ Visa/Master,2024-05-10 08:00:00,Đã thanh toán,BKG01229,DSC002,CRT0058,EMP0088
INV00858,2024-12-15 17:00:00,557000,Tiền mặt,2024-12-15 17:00:00,Đã thanh toán,BKG01055,,CRT0103,EMP0054
INV00859,2024-08-15 15:00:00,852000,Thẻ Visa/Master,2024-08-15 15:00:00,Chưa thanh toán,BKG00245,DSC060,CRT0045,EMP0132
INV00860,2024-09-14 11:00:00,753000,VNPay,2024-09-14 11:00:00,Đã thanh toán,BKG00406,,CRT0030,EMP0051
INV00861,2024-02-14 21:00:00,354000,Chuyển khoản ngân hàng,2024-02-14 21:00:00,Đang xử lý,BKG00840,,CRT0093,EMP0022
INV00862,2024-11-10 20:00:00,921000,Chuyển khoản ngân hàng,2024-11-10 20:00:00,Đã thanh toán,BKG01077,,CRT0066,EMP0018
INV00863,2024-06-30 21:00:00,289000,Chuyển khoản ngân hàng,2024-06-30 21:00:00,Đã thanh toán,BKG01332,,CRT0058,EMP0116
INV00864,2024-01-15 18:00:00,733000,MoMo,2024-01-15 18:00:00,Đã thanh toán,BKG00705,,CRT0034,EMP0138
INV00865,2024-01-13 17:00:00,639000,MoMo,2024-01-13 17:00:00,Đang xử lý,BKG00327,,CRT0108,EMP0070
INV00866,2024-12-17 18:00:00,267000,Chuyển khoản ngân hàng,2024-12-17 18:00:00,Đang xử lý,BKG01355,DSC057,CRT0040,EMP0081
INV00867,2024-11-07 20:00:00,1228000,Tiền mặt,2024-11-07 20:00:00,Đã thanh toán,BKG01216,,CRT0011,EMP0112
INV00868,2024-08-17 07:00:00,524000,Tiền mặt,2024-08-17 07:00:00,Đã thanh toán,BKG00774,,CRT0088,EMP0130
INV00869,2024-08-04 18:00:00,736000,MoMo,2024-08-04 18:00:00,Đã thanh toán,BKG00141,DSC001,CRT0055,EMP0101
INV00870,2024-11-23 18:00:00,281000,Chuyển khoản ngân hàng,2024-11-23 18:00:00,Đã thanh toán,BKG00674,DSC008,CRT0038,EMP0046
INV00871,2024-12-15 18:00:00,180000,Chuyển khoản ngân hàng,2024-12-15 18:00:00,Đang xử lý,BKG01076,DSC037,CRT0059,EMP0057
INV00872,2024-05-31 18:00:00,349000,Chuyển khoản ngân hàng,2024-05-31 18:00:00,Đã thanh toán,BKG00636,,CRT0069,EMP0027
INV00873,2024-10-03 14:00:00,594000,Tiền mặt,2024-10-03 14:00:00,Đã thanh toán,BKG00046,,CRT0080,EMP0032
INV00874,2024-07-19 17:00:00,626000,MoMo,2024-07-19 17:00:00,Đã thanh toán,BKG00644,,CRT0064,EMP0047
INV00875,2024-11-06 10:00:00,691000,Chuyển khoản ngân hàng,2024-11-06 10:00:00,Chưa thanh toán,BKG00934,,CRT0089,EMP0112
INV00876,2024-11-20 17:00:00,632000,MoMo,2024-11-20 17:00:00,Hủy,BKG00732,DSC019,CRT0054,EMP0022
INV00877,2024-06-21 20:00:00,230000,Chuyển khoản ngân hàng,2024-06-21 20:00:00,Đã thanh toán,BKG01321,,CRT0028,EMP0093
INV00878,2024-09-05 20:00:00,711000,Thẻ Visa/Master,2024-09-05 20:00:00,Hủy,BKG00850,DSC011,CRT0010,EMP0111
INV00879,2024-02-14 20:00:00,361000,MoMo,2024-02-14 20:00:00,Đã thanh toán,BKG01311,DSC054,CRT0039,EMP0032
INV00880,2024-06-11 17:00:00,1066000,Chuyển khoản ngân hàng,2024-06-11 17:00:00,Đã thanh toán,BKG01390,DSC038,CRT0009,EMP0013
INV00881,2024-08-01 11:00:00,414000,Chuyển khoản ngân hàng,2024-08-01 11:00:00,Chưa thanh toán,BKG00346,,CRT0103,EMP0046
INV00882,2024-02-16 17:00:00,524000,Tiền mặt,2024-02-16 17:00:00,Hủy,BKG00034,,CRT0104,EMP0008
INV00883,2024-06-11 20:00:00,833000,MoMo,2024-06-11 20:00:00,Đã thanh toán,BKG01315,,CRT0030,EMP0074
INV00884,2024-08-12 15:00:00,448000,Chuyển khoản ngân hàng,2024-08-12 15:00:00,Đã thanh toán,BKG01239,,CRT0064,EMP0049
INV00885,2024-01-21 18:00:00,960000,Thẻ Visa/Master,2024-01-21 18:00:00,Đã thanh toán,BKG00347,,CRT0043,EMP0094
INV00886,2024-06-02 08:00:00,639000,Thẻ Visa/Master,2024-06-02 08:00:00,Đã thanh toán,BKG00556,DSC011,CRT0098,EMP0018
INV00887,2024-02-19 06:00:00,411000,Chuyển khoản ngân hàng,2024-02-19 06:00:00,Đã thanh toán,BKG00357,,CRT0070,EMP0150
INV00888,2024-03-19 17:00:00,662000,Tiền mặt,2024-03-19 17:00:00,Đã thanh toán,BKG01209,DSC042,CRT0107,EMP0045
INV00889,2024-06-01 17:00:00,272000,Chuyển khoản ngân hàng,2024-06-01 17:00:00,Đã thanh toán,BKG00558,DSC044,CRT0006,EMP0070
INV00890,2024-11-23 17:00:00,299000,ShopeePay,2024-11-23 17:00:00,Đã thanh toán,BKG00962,,CRT0022,EMP0143
INV00891,2024-03-17 20:00:00,555000,Tiền mặt,2024-03-17 20:00:00,Đã thanh toán,BKG00088,,CRT0006,EMP0122
INV00892,2024-05-16 17:00:00,703000,Tiền mặt,2024-05-16 17:00:00,Hủy,BKG01308,,CRT0051,EMP0146
INV00893,2024-08-22 19:00:00,653000,MoMo,2024-08-22 19:00:00,Đã thanh toán,BKG01161,,CRT0029,EMP0147
INV00894,2024-11-11 20:00:00,858000,Thẻ Visa/Master,2024-11-11 20:00:00,Đã thanh toán,BKG00105,,CRT0065,EMP0080
INV00895,2024-02-04 21:00:00,628000,Tiền mặt,2024-02-04 21:00:00,Hủy,BKG01051,DSC059,CRT0036,EMP0134
INV00896,2024-10-03 18:00:00,451000,Tiền mặt,2024-10-03 18:00:00,Đã thanh toán,BKG00009,,CRT0030,EMP0028
INV00897,2024-10-29 06:00:00,601000,Tiền mặt,2024-10-29 06:00:00,Đã thanh toán,BKG00866,DSC016,CRT0028,EMP0063
INV00898,2024-10-18 14:00:00,437000,Thẻ Visa/Master,2024-10-18 14:00:00,Đã thanh toán,BKG01021,DSC036,CRT0001,EMP0017
INV00899,2024-02-07 16:00:00,446000,ShopeePay,2024-02-07 16:00:00,Đang xử lý,BKG00819,DSC019,CRT0040,EMP0006
INV00900,2024-07-10 06:00:00,673000,Tiền mặt,2024-07-10 06:00:00,Đã thanh toán,BKG00230,DSC045,CRT0045,EMP0007
INV00901,2024-05-22 17:00:00,381000,Tiền mặt,2024-05-22 17:00:00,Đã thanh toán,BKG00600,,CRT0086,EMP0121
INV00902,2024-02-11 17:00:00,886000,Thẻ Visa/Master,2024-02-11 17:00:00,Đã thanh toán,BKG00995,DSC057,CRT0010,EMP0138
INV00903,2024-12-24 20:00:00,1137000,Chuyển khoản ngân hàng,2024-12-24 20:00:00,Đã thanh toán,BKG00489,DSC010,CRT0076,EMP0021
INV00904,2024-12-02 18:00:00,807000,Tiền mặt,2024-12-02 18:00:00,Chưa thanh toán,BKG01344,,CRT0063,EMP0065
INV00905,2024-04-09 14:00:00,666000,MoMo,2024-04-09 14:00:00,Đã thanh toán,BKG00458,,CRT0019,EMP0043
INV00906,2024-03-12 17:00:00,362000,Thẻ Visa/Master,2024-03-12 17:00:00,Đã thanh toán,BKG00459,,CRT0063,EMP0097
INV00907,2024-10-08 17:00:00,1063000,Tiền mặt,2024-10-08 17:00:00,Đã thanh toán,BKG00971,,CRT0076,EMP0036
INV00908,2024-07-24 17:00:00,859000,Chuyển khoản ngân hàng,2024-07-24 17:00:00,Đã thanh toán,BKG00323,,CRT0055,EMP0063
INV00909,2024-10-20 17:00:00,273000,Tiền mặt,2024-10-20 17:00:00,Hủy,BKG00450,,CRT0096,EMP0056
INV00910,2024-06-06 19:00:00,511000,ZaloPay,2024-06-06 19:00:00,Đang xử lý,BKG00370,DSC007,CRT0020,EMP0091
INV00911,2024-08-30 07:00:00,303000,Tiền mặt,2024-08-30 07:00:00,Đã thanh toán,BKG01081,,CRT0040,EMP0007
INV00912,2024-01-27 08:00:00,540000,Tiền mặt,2024-01-27 08:00:00,Chưa thanh toán,BKG01277,,CRT0104,EMP0022
INV00913,2024-03-07 17:00:00,674000,Thẻ Visa/Master,2024-03-07 17:00:00,Đã thanh toán,BKG01177,,CRT0019,EMP0044
INV00914,2024-04-17 08:00:00,825000,Chuyển khoản ngân hàng,2024-04-17 08:00:00,Đã thanh toán,BKG01228,,CRT0029,EMP0131
INV00915,2024-08-03 11:00:00,386000,MoMo,2024-08-03 11:00:00,Đã thanh toán,BKG00467,,CRT0004,EMP0010
INV00916,2024-11-15 20:00:00,382000,Chuyển khoản ngân hàng,2024-11-15 20:00:00,Đã thanh toán,BKG00055,,CRT0101,EMP0095
INV00917,2024-07-16 07:00:00,701000,Thẻ Visa/Master,2024-07-16 07:00:00,Đã thanh toán,BKG00170,,CRT0045,EMP0079
INV00918,2024-11-21 11:00:00,1223000,Chuyển khoản ngân hàng,2024-11-21 11:00:00,Đã thanh toán,BKG00289,,CRT0077,EMP0049
INV00919,2024-09-22 19:00:00,864000,Thẻ Visa/Master,2024-09-22 19:00:00,Đã thanh toán,BKG00336,DSC014,CRT0030,EMP0115
INV00920,2024-05-08 18:00:00,728000,Tiền mặt,2024-05-08 18:00:00,Đang xử lý,BKG01307,,CRT0109,EMP0051
INV00921,2024-02-18 18:00:00,312000,Tiền mặt,2024-02-18 18:00:00,Hủy,BKG00157,DSC056,CRT0050,EMP0097
INV00922,2024-03-22 19:00:00,266000,Chuyển khoản ngân hàng,2024-03-22 19:00:00,Đã thanh toán,BKG00911,DSC007,CRT0046,EMP0023
INV00923,2024-02-13 18:00:00,814000,Tiền mặt,2024-02-13 18:00:00,Đã thanh toán,BKG01336,,CRT0029,EMP0096
INV00924,2024-02-20 20:00:00,446000,Chuyển khoản ngân hàng,2024-02-20 20:00:00,Chưa thanh toán,BKG00690,,CRT0016,EMP0015
INV00925,2024-01-09 20:00:00,251000,Chuyển khoản ngân hàng,2024-01-09 20:00:00,Chưa thanh toán,BKG00498,,CRT0034,EMP0036
INV00926,2024-11-17 20:00:00,815000,VNPay,2024-11-17 20:00:00,Đã thanh toán,BKG00049,DSC003,CRT0085,EMP0139
INV00927,2024-11-23 20:00:00,365000,Tiền mặt,2024-11-23 20:00:00,Chưa thanh toán,BKG00359,,CRT0017,EMP0138
INV00928,2024-06-19 20:00:00,451000,Chuyển khoản ngân hàng,2024-06-19 20:00:00,Đã thanh toán,BKG00807,,CRT0072,EMP0124
INV00929,2024-02-16 17:00:00,459000,Tiền mặt,2024-02-16 17:00:00,Đã thanh toán,BKG00034,DSC035,CRT0080,EMP0131
INV00930,2024-11-29 22:00:00,1105000,MoMo,2024-11-29 22:00:00,Đã thanh toán,BKG00928,DSC011,CRT0055,EMP0021
INV00931,2024-12-29 19:00:00,631000,Thẻ Visa/Master,2024-12-29 19:00:00,Đã thanh toán,BKG00177,,CRT0017,EMP0049
INV00932,2024-01-23 15:00:00,264000,Tiền mặt,2024-01-23 15:00:00,Chưa thanh toán,BKG00656,DSC029,CRT0105,EMP0075
INV00933,2024-03-11 17:00:00,607000,Tiền mặt,2024-03-11 17:00:00,Đã thanh toán,BKG01026,,CRT0051,EMP0021
INV00934,2024-03-04 17:00:00,673000,Tiền mặt,2024-03-04 17:00:00,Đã thanh toán,BKG00497,DSC021,CRT0097,EMP0101
INV00935,2024-12-27 08:00:00,677000,Chuyển khoản ngân hàng,2024-12-27 08:00:00,Hủy,BKG01248,,CRT0106,EMP0029
INV00936,2024-08-10 10:00:00,451000,ZaloPay,2024-08-10 10:00:00,Hủy,BKG00152,DSC045,CRT0012,EMP0086
INV00937,2024-12-05 18:00:00,616000,Chuyển khoản ngân hàng,2024-12-05 18:00:00,Hủy,BKG01240,,CRT0019,EMP0121
INV00938,2024-07-04 10:00:00,192000,Chuyển khoản ngân hàng,2024-07-04 10:00:00,Đã thanh toán,BKG01150,DSC001,CRT0056,EMP0042
INV00939,2024-05-10 17:00:00,1004000,MoMo,2024-05-10 17:00:00,Đã thanh toán,BKG00853,,CRT0096,EMP0049
INV00940,2024-08-12 19:00:00,320000,Tiền mặt,2024-08-12 19:00:00,Hủy,BKG01154,,CRT0026,EMP0006
INV00941,2024-09-27 19:00:00,337000,Thẻ Visa/Master,2024-09-27 19:00:00,Đã thanh toán,BKG00748,,CRT0072,EMP0042
INV00942,2024-01-27 08:00:00,828000,Tiền mặt,2024-01-27 08:00:00,Đã thanh toán,BKG01277,,CRT0002,EMP0038
INV00943,2024-07-29 14:00:00,1338000,VNPay,2024-07-29 14:00:00,Hủy,BKG00488,DSC006,CRT0054,EMP0038
INV00944,2024-12-04 20:00:00,554000,Tiền mặt,2024-12-04 20:00:00,Chưa thanh toán,BKG01145,,CRT0081,EMP0025
INV00945,2024-09-24 06:00:00,73000,ShopeePay,2024-09-24 06:00:00,Hủy,BKG00081,,CRT0047,EMP0126
INV00946,2024-12-15 17:00:00,658000,Thẻ Visa/Master,2024-12-15 17:00:00,Đã thanh toán,BKG01055,DSC044,CRT0073,EMP0118
INV00947,2024-06-27 20:00:00,1292000,Tiền mặt,2024-06-27 20:00:00,Đã thanh toán,BKG01379,,CRT0109,EMP0080
INV00948,2024-08-01 20:00:00,1201000,VNPay,2024-08-01 20:00:00,Đã thanh toán,BKG00685,,CRT0010,EMP0036
INV00949,2024-04-01 18:00:00,261000,Tiền mặt,2024-04-01 18:00:00,Đã thanh toán,BKG00276,,CRT0028,EMP0067
INV00950,2024-06-14 06:00:00,817000,Tiền mặt,2024-06-14 06:00:00,Hủy,BKG00987,,CRT0089,EMP0040
INV00951,2024-09-28 06:00:00,588000,VNPay,2024-09-28 06:00:00,Đã thanh toán,BKG00402,,CRT0105,EMP0070
INV00952,2024-12-07 20:00:00,503000,MoMo,2024-12-07 20:00:00,Đã thanh toán,BKG00633,DSC060,CRT0034,EMP0074
INV00953,2024-06-28 20:00:00,995000,Chuyển khoản ngân hàng,2024-06-28 20:00:00,Đã thanh toán,BKG01191,DSC005,CRT0109,EMP0099
INV00954,2024-04-09 14:00:00,285000,Tiền mặt,2024-04-09 14:00:00,Hủy,BKG00458,,CRT0004,EMP0081
